year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2022,MI,62,Sunrisers Hyderabad,Raj Bawa,Bowler,India,11,1.90 Cr,1.9,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Ramandeep Singh,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Mohd Arshad Khan,Bowler,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Arjun Tendulkar,Allrounder,India,2,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Hrithik Shokeen,Allrounder,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Aryan Juyal,WK-Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Rahul Buddhi,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Fabian Allen,Allrounder,West Indies,1,75.00 L,0.75,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Ishan Kishan,WK-Batter,India,29,15.25 Cr,15.25,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Avesh Khan,Bowler,India,11,8.25 Cr,8.25,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Vishnu Vinod,WK-Batter,India,3,45.00 L,0.45,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Anmolpreet Singh,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Tim David,Allrounder,Singapore,6,8.25 Cr,8.25,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Riley Meredith,Bowler,Australia,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Alzarri Joseph,Bowler,West Indies,2,85.00 L,0.85,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Jofra Archer,Bowler,England,14,8.00 Cr,8.0,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Tymal Mills,Bowler,England,3,1.50 Cr,1.5,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Romario Shepherd,Bowler,West Indies,12,3.60 Cr,3.6,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Rajvardhan Hangargekar,Bowler,India,10,1.40 Cr,1.4,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Daniel Sams,Allrounder,Australia,7,2.60 Cr,2.6,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Tilak Varma,Batter,India,8,1.70 Cr,1.7,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Sanjay Yadav,Allrounder,India,4,50.00 L,0.5,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Mayank Markande,Bowler,India,2,65.00 L,0.65,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Jaydev Unadkat,Bowler,India,5,1.30 Cr,1.3,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Navdeep Saini,Bowler,India,9,2.40 Cr,2.4,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Khaleel Ahmed,Bowler,India,18,5.00 Cr,5.0,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Marco Jansen,Allrounder,South Africa,16,4.00 Cr,4.0,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Aiden Markram,Batter,South Africa,1,2.40 Cr,2.4,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,KC Cariappa,Bowler,India,1,20.00 L,0.2,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Murugan Ashwin,Bowler,India,12,1.60 Cr,1.6,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Kartik Tyagi,Bowler,India,1,3.80 Cr,3.8,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Basil Thampi,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Dewald Brevis,Batter,South Africa,5,3.00 Cr,3.0,won,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Yuzvendra Chahal,Bowler,India,11,6.25 Cr,6.25,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Rahul Chahar,Bowler,India,3,4.60 Cr,4.6,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,India,3,3.00 Cr,3.0,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Josh Hazlewood,Bowler,Australia,4,7.50 Cr,7.5,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Mark Wood,Bowler,England,2,7.25 Cr,7.25,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,David Warner,Batter,Australia,3,6.00 Cr,6.0,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Deepak Hooda,Allrounder,India,5,3.20 Cr,3.2,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Jason Holder,Allrounder,West Indies,11,5.00 Cr,5.0,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Nitish Rana,Allrounder,India,12,4.60 Cr,4.6,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Devdutt Padikkal,Batter,India,6,7.50 Cr,7.5,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Quinton de Kock,WK-Batter,South Africa,2,5.00 Cr,5.0,lost,cricbuzz_all_bids_playwright
2022,MI,62,Sunrisers Hyderabad,Trent Boult,Bowler,New Zealand,5,7.75 Cr,7.75,lost,cricbuzz_all_bids_playwright
