year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2024,SRH,255,Sunrisers Hyderabad,Pat Cummins,Bowler,Australia,27,20.50 Cr,20.5,won,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Jhatavedh Subramanyan,Bowler,Hong Kong,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Robin Minz,WK-Batter,India,2,3.40 Cr,3.4,lost,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Akash Maharaj Singh,Bowler,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Jaydev Unadkat,Bowler,India,9,1.60 Cr,1.6,won,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Umesh Yadav,Bowler,India,8,4.80 Cr,4.8,lost,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Shardul Thakur,Bowler,India,5,3.80 Cr,3.8,lost,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Travis Head,Batter,Australia,13,6.80 Cr,6.8,won,cricbuzz_all_bids_playwright
2024,SRH,255,Sunrisers Hyderabad,Wanindu Hasaranga,Allrounder,Sri Lanka,1,1.50 Cr,1.5,won,cricbuzz_all_bids_playwright
