year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2020,DC,61,Sunrisers Hyderabad,Lalit Yadav,Allrounder,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Marcus Stoinis,Allrounder,Australia,13,4.80 Cr,4.8,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Tushar Deshpande,Bowler,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Simran Singh,WK-Batter,India,4,50.00 L,0.5,lost,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Mohit Sharma,Bowler,India,1,50.00 L,0.5,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Shimron Hetmyer,Batter,West Indies,16,7.75 Cr,7.75,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Deepak Hooda,Allrounder,India,1,45.00 L,0.45,lost,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Sheldon Cottrell,Bowler,West Indies,13,8.25 Cr,8.25,lost,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Jaydev Unadkat,Bowler,India,1,1.00 Cr,1.0,lost,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Alex Carey,WK-Batter,Australia,1,2.40 Cr,2.4,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Sam Curran,Allrounder,England,14,5.25 Cr,5.25,lost,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Pat Cummins,Bowler,Australia,27,14.50 Cr,14.5,lost,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Chris Woakes,Allrounder,England,1,1.50 Cr,1.5,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Glenn Maxwell,Allrounder,Australia,19,10.50 Cr,10.5,lost,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Jason Roy,Batter,England,1,1.50 Cr,1.5,won,cricbuzz_all_bids_playwright
2020,DC,61,Sunrisers Hyderabad,Eoin Morgan,Batter,England,11,5.00 Cr,5.0,lost,cricbuzz_all_bids_playwright
