year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2020,KKR,63,Sunrisers Hyderabad,Nikhil Naik,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Pravin Tambe,Bowler,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Tom Banton,WK-Batter,England,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Chris Green,Allrounder,Australia,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Shimron Hetmyer,Batter,West Indies,7,1.30 Cr,1.3,lost,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Manimaran Siddharth,Bowler,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Anuj Rawat,WK-Batter,India,6,75.00 L,0.75,lost,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Yashasvi Jaiswal,Batter,India,14,2.20 Cr,2.2,lost,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Varun Chakravarthy,Bowler,India,18,4.00 Cr,4.0,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Rahul Tripathi,Batter,India,5,60.00 L,0.6,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Pat Cummins,Bowler,Australia,2,15.50 Cr,15.5,won,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Aaron Finch,Batter,Australia,33,4.20 Cr,4.2,lost,cricbuzz_all_bids_playwright
2020,KKR,63,Sunrisers Hyderabad,Eoin Morgan,Batter,England,11,5.25 Cr,5.25,won,cricbuzz_all_bids_playwright
