year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2026,MI,62,Sunrisers Hyderabad,Mayank Rawat,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Atharva Ankolekar,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Mohammed Salahuddin Izhar,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Salil Arora,WK-Batter,India,10,1.40 Cr,1.4,lost,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Danish Malewar,Batter,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Mukul Choudhary,WK-Batter,India,7,95.00 L,0.95,lost,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Kartik Sharma,WK-Batter,India,2,40.00 L,0.4,lost,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Prashant Veer,Allrounder,India,8,1.10 Cr,1.1,lost,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Quinton de Kock,WK-Batter,South Africa,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2026,MI,62,Sunrisers Hyderabad,Cameron Green,Batter,Australia,2,2.40 Cr,2.4,lost,cricbuzz_all_bids_playwright
