year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2026,KKR,63,Sunrisers Hyderabad,Akash Deep,Bowler,India,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Rachin Ravindra,Allrounder,New Zealand,1,2.00 Cr,2.0,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Liam Livingstone,Allrounder,England,3,2.80 Cr,2.8,lost,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Daksh Kamra,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Sarthak Ranjan,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Cooper Connolly,Allrounder,Australia,3,2.80 Cr,2.8,lost,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Mustafizur Rahman,Bowler,Bangladesh,10,9.20 Cr,9.2,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Tim Seifert,WK-Batter,New Zealand,1,1.50 Cr,1.5,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Rahul Tripathi,Batter,India,1,75.00 L,0.75,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Pathum Nissanka,Batter,Sri Lanka,13,3.80 Cr,3.8,lost,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Prashant Solanki,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Sushant Mishra,Bowler,India,4,85.00 L,0.85,lost,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Kartik Tyagi,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Ashok Sharma,Bowler,India,6,85.00 L,0.85,lost,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Kartik Sharma,WK-Batter,India,38,12.80 Cr,12.8,lost,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Matheesha Pathirana,Bowler,Sri Lanka,6,18.00 Cr,18.0,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Finn Allen,WK-Batter,New Zealand,1,2.00 Cr,2.0,won,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Venkatesh Iyer,Allrounder,India,9,6.80 Cr,6.8,lost,cricbuzz_all_bids_playwright
2026,KKR,63,Sunrisers Hyderabad,Cameron Green,Batter,Australia,57,25.20 Cr,25.2,won,cricbuzz_all_bids_playwright
