year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2018,RCB,59,Sunrisers Hyderabad,Pavan Deshpande,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Tim Southee,Bowler,New Zealand,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Parthiv Patel,WK-Batter,India,1,1.70 Cr,1.7,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Anirudha Joshi,Allrounder,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Shreevats Goswami,WK-Batter,India,8,95.00 L,0.95,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Akshdeep Nath,Batter,India,5,95.00 L,0.95,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Nathan Coulter-Nile,Bowler,Australia,4,2.20 Cr,2.2,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Mohammed Siraj,Bowler,India,2,2.60 Cr,2.6,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Dhawal Kulkarni,Bowler,India,3,75.00 L,0.75,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Pawan Negi,Allrounder,India,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Washington Sundar,Allrounder,India,6,3.20 Cr,3.2,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Mandeep Singh,Batter,India,8,1.40 Cr,1.4,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Murugan Ashwin,Bowler,India,14,2.20 Cr,2.2,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Krishnappa Gowtham,Bowler,India,16,6.00 Cr,6.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Shahbaz Nadeem,Bowler,India,14,3.00 Cr,3.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Navdeep Saini,Bowler,India,5,3.00 Cr,3.0,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Aniket Choudhary,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Kulwant Khejroliya,Bowler,India,5,85.00 L,0.85,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Ishan Kishan,WK-Batter,India,8,6.00 Cr,6.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Krunal Pandya,Allrounder,India,28,8.80 Cr,8.8,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Vijay Shankar,Allrounder,India,14,3.00 Cr,3.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Deepak Hooda,Allrounder,India,11,3.40 Cr,3.4,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Rahul Tewatia,Bowler,India,4,2.00 Cr,2.0,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Manan Vohra,Batter,India,9,1.10 Cr,1.1,won,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Rahul Tripathi,Batter,India,7,3.20 Cr,3.2,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Mayank Agarwal,Batter,India,4,95.00 L,0.95,lost,cricbuzz_all_bids_playwright
2018,RCB,59,Sunrisers Hyderabad,Kuldeep Yadav,Bowler,India,4,5.80 Cr,5.8,lost,cricbuzz_all_bids_playwright
