year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2018,SRH,255,Sunrisers Hyderabad,Siddarth Kaul,Bowler,India,17,3.80 Cr,3.8,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Kulwant Khejroliya,Bowler,India,2,65.00 L,0.65,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Jofra Archer,Bowler Allrounder,West Indies,6,7.00 Cr,7.0,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,D Arcy Short,Batter,Australia,8,95.00 L,0.95,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Krunal Pandya,Allrounder,India,7,8.60 Cr,8.6,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Kamlesh Nagarkoti,Bowler,India,8,3.00 Cr,3.0,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Deepak Hooda,Allrounder,India,1,3.60 Cr,3.6,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Rahul Tewatia,Bowler,India,2,2.80 Cr,2.8,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Ricky Bhui,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Rashid Khan,Bowler,Afghanistan,1,9.00 Cr,9.0,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Mohammed Shami,Bowler,India,8,3.00 Cr,3.0,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Wriddhiman Saha,WK-Batter,India,13,5.00 Cr,5.0,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Yusuf Pathan,Allrounder,India,8,1.90 Cr,1.9,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Colin de Grandhomme,Allrounder,New Zealand,8,2.00 Cr,2.0,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Kedar Jadhav,Batter,India,7,7.60 Cr,7.6,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Carlos Brathwaite,Allrounder,West Indies,6,2.00 Cr,2.0,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Manish Pandey,Batter,India,6,11.00 Cr,11.0,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,David Miller,Batter,South Africa,2,2.80 Cr,2.8,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Lokesh Rahul,WK-Batter,India,11,10.50 Cr,10.5,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Kane Williamson,Batter,New Zealand,6,3.00 Cr,3.0,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Glenn Maxwell,Allrounder,Australia,18,8.80 Cr,8.8,lost,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Shakib Al Hasan,Allrounder,Bangladesh,6,2.00 Cr,2.0,won,cricbuzz_all_bids_playwright
2018,SRH,255,Sunrisers Hyderabad,Shikhar Dhawan,Batter,India,1,5.20 Cr,5.2,won,cricbuzz_all_bids_playwright
