year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2025,DC,61,Sunrisers Hyderabad,Rishabh Pant,WK-Batter,India,1,20.75 Cr,20.75,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Faf du Plessis,Batter,South Africa,1,2.00 Cr,2.0,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Madhav Tiwari,Allrounder,India,2,40.00 L,0.4,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Tripurana Vijay,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Manvanth Kumar L,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Ajay Jadav Mandal,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Anukul Roy,Allrounder,India,1,35.00 L,0.35,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Donovan Ferreira,WK-Batter,South Africa,1,75.00 L,0.75,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Vaibhav Suryavanshi,Batter,India,8,1.00 Cr,1.0,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Dushmantha Chameera,Bowler,Sri Lanka,1,75.00 L,0.75,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Vipraj Nigam,Allrounder,India,3,50.00 L,0.5,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Priyansh Arya,Allrounder,India,6,80.00 L,0.8,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Shahbaz Ahmed,Allrounder,India,3,1.50 Cr,1.5,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Manimaran Siddharth,Bowler,India,2,70.00 L,0.7,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Zeeshan Ansari,Bowler,India,1,35.00 L,0.35,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Swapnil Singh,Allrounder,India,2,50.00 L,0.5,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Anshul Kamboj,Allrounder,India,1,30.00 L,0.3,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Darshan Nalkande,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Arshad Khan,Allrounder,India,8,1.00 Cr,1.0,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Mukesh Kumar,Bowler,India,2,8.00 Cr,8.0,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Suyash Sharma,Bowler,India,3,50.00 L,0.5,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Vaibhav Arora,Bowler,India,1,1.70 Cr,1.7,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Mohit Sharma,Bowler,India,11,2.20 Cr,2.2,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Rasikh Dar Salam,Bowler,India,1,2.00 Cr,2.0,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Ashutosh Sharma,Allrounder,India,11,3.80 Cr,3.8,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Naman Dhir,Allrounder,India,4,1.90 Cr,1.9,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Sameer Rizvi,Allrounder,India,7,95.00 L,0.95,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Karun Nair,Batter,India,4,50.00 L,0.5,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Nehal Wadhera,Batter,India,1,4.00 Cr,4.0,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,T Natarajan,Bowler,India,14,10.75 Cr,10.75,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Jitesh Sharma,WK-Batter,India,5,5.25 Cr,5.25,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Ishan Kishan,WK-Batter,India,14,9.75 Cr,9.75,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Shreyas Iyer,Batter,India,39,26.50 Cr,26.5,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Liam Livingstone,Allrounder,England,6,6.50 Cr,6.5,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Jake Fraser-McGurk,Batter,Australia,3,9.00 Cr,9.0,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Harry Brook,Batter,England,1,6.25 Cr,6.25,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,KL Rahul,WK-Batter,India,7,14.00 Cr,14.0,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,David Miller,Batter,South Africa,4,7.00 Cr,7.0,lost,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Mitchell Starc,Bowler,Australia,11,11.75 Cr,11.75,won,cricbuzz_all_bids_playwright
2025,DC,61,Sunrisers Hyderabad,Arshdeep Singh,Bowler,India,17,9.50 Cr,9.5,lost,cricbuzz_all_bids_playwright
