year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2025,MI,62,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,India,19,10.25 Cr,10.25,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Deepak Chahar,Bowler,India,17,9.25 Cr,9.25,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Vignesh Puthur,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Lizaad Williams,Bowler,South Africa,1,75.00 L,0.75,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Arjun Tendulkar,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Madhav Tiwari,Allrounder,India,1,35.00 L,0.35,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Bevon Jacobs,Batter,New Zealand,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Satyanarayana Raju,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Xavier Bartlett,Bowler,Australia,1,75.00 L,0.75,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Raj Bawa,Allrounder,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Shamar Joseph,Bowler,West Indies,1,75.00 L,0.75,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Krishnan Shrijith,WK-Batter,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Vipraj Nigam,Allrounder,India,2,45.00 L,0.45,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Priyansh Arya,Allrounder,India,1,35.00 L,0.35,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Reece Topley,Bowler,England,1,75.00 L,0.75,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Mitchell Santner,Allrounder,New Zealand,1,2.00 Cr,2.0,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Ashwani Kumar,Bowler,India,1,30.00 L,0.3,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Yudhvir Singh Charak,Allrounder,India,1,30.00 L,0.3,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Will Jacks,Allrounder,England,9,5.25 Cr,5.25,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Sherfane Rutherford,Allrounder,West Indies,4,2.40 Cr,2.4,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Anshul Kamboj,Allrounder,India,11,3.20 Cr,3.2,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Allah Ghazanfar,Bowler,Afghanistan,7,4.80 Cr,4.8,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Ryan Rickelton,WK-Batter,South Africa,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Marco Jansen,Allrounder,South Africa,6,2.40 Cr,2.4,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Wanindu Hasaranga,Bowler,Sri Lanka,8,5.00 Cr,5.0,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Noor Ahmad,Bowler,Afghanistan,8,4.80 Cr,4.8,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Karn Sharma,Bowler,India,1,50.00 L,0.5,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Suyash Sharma,Bowler,India,11,2.40 Cr,2.4,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Vishnu Vinod,WK-Batter,India,5,90.00 L,0.9,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Robin Minz,WK-Batter,India,4,65.00 L,0.65,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Harpreet Brar,Allrounder,India,2,1.40 Cr,1.4,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Naman Dhir,Allrounder,India,16,5.25 Cr,5.25,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Trent Boult,Bowler,New Zealand,13,12.50 Cr,12.5,won,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Rahul Chahar,Bowler,India,5,1.90 Cr,1.9,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Maheesh Theekshana,Bowler,Sri Lanka,6,4.20 Cr,4.2,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Jofra Archer,Bowler,England,22,12.25 Cr,12.25,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Josh Hazlewood,Bowler,Australia,5,12.25 Cr,12.25,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Ishan Kishan,WK-Batter,India,4,3.20 Cr,3.2,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Philip Salt,WK-Batter,England,6,4.00 Cr,4.0,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Quinton de Kock,WK-Batter,South Africa,4,3.40 Cr,3.4,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Kagiso Rabada,Bowler,South Africa,9,9.25 Cr,9.25,lost,cricbuzz_all_bids_playwright
2025,MI,62,Sunrisers Hyderabad,Mitchell Starc,Bowler,Australia,11,6.25 Cr,6.25,lost,cricbuzz_all_bids_playwright
