year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2019,CSK,58,Sunrisers Hyderabad,Ruturaj Gaikwad,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2019,CSK,58,Sunrisers Hyderabad,Akshdeep Nath,Batter,India,17,3.40 Cr,3.4,lost,cricbuzz_all_bids_playwright
2019,CSK,58,Sunrisers Hyderabad,Barinder Sran,Bowler,India,14,3.20 Cr,3.2,lost,cricbuzz_all_bids_playwright
2019,CSK,58,Sunrisers Hyderabad,Varun Chakravarthy,Bowler,India,17,3.40 Cr,3.4,lost,cricbuzz_all_bids_playwright
2019,CSK,58,Sunrisers Hyderabad,Mohit Sharma,Bowler,India,12,5.00 Cr,5.0,won,cricbuzz_all_bids_playwright
2019,CSK,58,Sunrisers Hyderabad,Mohammed Shami,Bowler,India,12,4.60 Cr,4.6,lost,cricbuzz_all_bids_playwright
2019,CSK,58,Sunrisers Hyderabad,Jaydev Unadkat,Bowler,India,3,5.80 Cr,5.8,lost,cricbuzz_all_bids_playwright
