year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2019,SRH,255,Sunrisers Hyderabad,Martin Guptill,Batter,New Zealand,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2019,SRH,255,Sunrisers Hyderabad,Colin Ingram,Batter,South Africa,11,6.20 Cr,6.2,lost,cricbuzz_all_bids_playwright
2019,SRH,255,Sunrisers Hyderabad,Wriddhiman Saha,WK-Batter,India,2,1.20 Cr,1.2,won,cricbuzz_all_bids_playwright
2019,SRH,255,Sunrisers Hyderabad,Jonny Bairstow,WK-Batter,England,4,2.20 Cr,2.2,won,cricbuzz_all_bids_playwright
2019,SRH,255,Sunrisers Hyderabad,Shimron Hetmyer,Batter,West Indies,5,3.80 Cr,3.8,lost,cricbuzz_all_bids_playwright
