year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2019,RR,64,Sunrisers Hyderabad,Riyan Parag,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Ashton Turner,Bowler,Australia,1,50.00 L,0.5,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Manan Vohra,Batter,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Shubham Ranjane,Allrounder,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Liam Livingstone,Batter,England,1,50.00 L,0.5,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Darshan Nalkande,Bowler,India,1,25.00 L,0.25,lost,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Himmat Singh,Batter,India,5,60.00 L,0.6,lost,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Oshane Thomas,Bowler,West Indies,6,1.10 Cr,1.1,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Varun Chakravarthy,Bowler,India,5,6.60 Cr,6.6,lost,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Varun Aaron,Bowler,India,12,2.40 Cr,2.4,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Mohammed Shami,Bowler,India,3,1.60 Cr,1.6,lost,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Ishant Sharma,Bowler,India,3,1.00 Cr,1.0,lost,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Jaydev Unadkat,Bowler,India,20,8.40 Cr,8.4,won,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Wriddhiman Saha,WK-Batter,India,1,1.10 Cr,1.1,lost,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Shimron Hetmyer,Batter,West Indies,8,2.20 Cr,2.2,lost,cricbuzz_all_bids_playwright
2019,RR,64,Sunrisers Hyderabad,Hanuma Vihari,Allrounder,India,5,1.50 Cr,1.5,lost,cricbuzz_all_bids_playwright
