year,viewing_team_code,viewing_team_id,viewing_team_name,player_name,role,country,num_bids,last_bid_raw,last_bid_cr,bid_war,source
2021,RR,64,Sunrisers Hyderabad,Akash Singh,Bowler,India,2,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Kuldip Yadav,Bowler,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Liam Livingstone,Batter,England,1,75.00 L,0.75,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,KC Cariappa,Bowler,India,1,20.00 L,0.2,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Chetan Sakariya,Bowler,India,10,1.20 Cr,1.2,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Mustafizur Rahman,Bowler,Bangladesh,1,1.00 Cr,1.0,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Adam Milne,Bowler,New Zealand,11,2.20 Cr,2.2,lost,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Chris Morris,Allrounder,South Africa,13,16.25 Cr,16.25,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Shivam Dube,Allrounder,India,15,4.40 Cr,4.4,won,cricbuzz_all_bids_playwright
2021,RR,64,Sunrisers Hyderabad,Glenn Maxwell,Allrounder,Australia,2,2.60 Cr,2.6,lost,cricbuzz_all_bids_playwright
